,seconds_since_previous_pull,HH_ID,roll_ID,roll_type,starting_time,elapsed_time,total_sheets_used,number_pulled,max_min_pull_diff,multiple_pull_flag,average_time_between_pulls,label
0,2342,A,12553,Big,2020-05-15 7:41:09,26,9.843763765,2,0.386579099,TRUE,26,object cleaning
0,5668,A,12553,Big,2020-05-15 9:16:03,0,7.462044649,1,0,FALSE,0,pee & hand washing
0,43442,A,12553,Big,2020-05-15 21:20:05,0,6.662499187,1,0,FALSE,0,pee & hand washing
0,16021,A,12553,Big,2020-05-16 1:47:06,0,8.211803687,1,0,FALSE,0,pee & hand washing
0,15364,A,12553,Big,2020-05-16 6:03:10,0,6.243004964,1,0,FALSE,0,pee & hand washing
0,17548,A,12553,Big,2020-05-16 10:55:38,0,7.009313506,1,0,FALSE,0,pee & hand washing
0,26866,A,12553,Big,2020-05-16 18:23:24,0,6.994418953,1,0,FALSE,0,pee & hand washing
0,17069,A,12553,Big,2020-05-16 23:07:53,2,6.979524399,2,0.7718250436,TRUE,2,poo
0,18799,A,12553,Big,2020-05-17 4:21:14,3,7.351117003,2,3.478890095,TRUE,3,poo
0,13999,A,12553,Big,2020-05-17 8:14:36,0,6.948907818,1,0,FALSE,0,pee & hand washing
0,1471,A,12553,Big,2020-05-17 8:39:07,2,6.934013264,2,3.849655224,TRUE,2,poo
0,20247,A,12553,Big,2020-05-17 14:16:36,0,7.686990262,1,0,FALSE,0,pee & hand washing
0,29160,A,12553,Big,2020-05-17 22:22:36,0,5.75317535,1,0,FALSE,0,pee & hand washing
0,25829,A,12553,Big,2020-05-18 5:33:05,2,6.125319604,2,3.82653189,TRUE,2,poo
0,59790,A,12553,Big,2020-05-18 22:09:37,0,5.731798908,1,0,FALSE,0,pee & hand washing
0,19659,A,12553,Big,2020-05-19 3:37:16,2,6.102518066,2,0.7599185951,TRUE,2,poo
0,7911,A,12553,Big,2020-05-19 5:49:09,0,4.949630425,1,0,FALSE,0,pee & hand washing
0,66745,A,12553,Big,2020-05-20 0:21:34,0,6.840508569,1,0,FALSE,0,pee & hand washing
0,8996,A,12553,Big,2020-05-20 2:51:30,2,5.689046023,2,1.894050132,TRUE,2,poo
0,9812,A,12553,Big,2020-05-20 5:35:04,0,5.300444207,1,0,FALSE,0,pee & hand washing
0,44357,A,12553,Big,2020-05-20 17:54:21,0,10.95082875,1,0,FALSE,0,poo
0,13797,A,12553,Big,2020-05-20 21:44:18,0,4.896442159,1,0,FALSE,0,pee & hand washing
0,19195,A,12553,Big,2020-05-21 3:04:13,3,6.015725113,2,3.005655956,TRUE,3,poo
0,10361,A,12553,Big,2020-05-21 5:56:57,0,6.753623674,1,0,FALSE,0,pee & hand washing
0,57319,A,12553,Big,2020-05-21 21:52:16,5,7.112666238,2,3.365939733,TRUE,5,poo
0,13695,A,12553,Big,2020-05-22 1:40:36,0,4.109262853,1,0,FALSE,0,pee & hand washing
0,8659,A,12553,Big,2020-05-22 4:04:55,0,5.967179903,1,0,FALSE,0,pee & hand washing
0,5541,A,12553,Big,2020-05-22 5:37:16,1,5.955411367,2,1.486094591,TRUE,1,poo
0,529,A,12553,Big,2020-05-22 5:46:06,0,5.943642831,1,0,FALSE,0,pee & hand washing
0,44200,A,12553,Big,2020-05-22 18:02:46,0,7.413004035,1,0,FALSE,0,pee & hand washing
0,12490,A,12553,Big,2020-05-22 21:30:56,0,5.178161764,1,0,FALSE,0,pee & hand washing
0,20402,A,12553,Big,2020-05-23 3:10:58,0,5.538031803,1,0,FALSE,0,pee & hand washing
0,17886,A,12553,Big,2020-05-23 8:09:04,0,5.159497601,1,0,FALSE,0,pee & hand washing
0,10003,A,12553,Big,2020-05-23 10:55:47,2,6.252990913,2,1.836080899,TRUE,2,poo
0,13337,A,12553,Big,2020-05-23 14:38:06,0,6.239705339,1,0,FALSE,0,pee & hand washing
0,26460,A,12553,Big,2020-05-23 21:59:06,7,7.323820599,3,3.659198019,TRUE,3.5,poo
0,17676,A,12553,Big,2020-05-24 2:53:49,0,5.480798102,1,0,FALSE,0,pee & hand washing
0,11309,A,12553,Big,2020-05-24 6:02:18,0,5.470454663,1,0,FALSE,0,pee & hand washing
0,7767,A,12553,Big,2020-05-24 8:11:45,0,5.096425604,1,0,FALSE,0,pee & hand washing
0,46169,A,12553,Big,2020-05-24 21:01:14,0,5.813453402,1,0,FALSE,0,pee & hand washing
0,9620,A,12553,Big,2020-05-24 23:41:34,0,6.526067999,1,0,FALSE,0,pee & hand washing
0,22027,A,12553,Big,2020-05-25 5:48:41,2,6.14983234,2,2.529525654,TRUE,2,poo
0,11192,A,12553,Big,2020-05-25 8:55:15,0,6.857619999,1,0,FALSE,0,pee & hand washing
0,1122,A,12553,Big,2020-05-25 9:13:57,0,6.481384339,1,0,FALSE,0,pee & hand washing
0,21431,A,12553,Big,2020-05-25 15:11:08,0,2.157151546,1,0,FALSE,0,pee & hand washing
0,7997,A,12553,Big,2020-05-25 17:24:25,0,6.09043801,1,0,FALSE,0,pee & hand washing
0,8951,A,12553,Big,2020-05-25 19:53:36,0,6.077152436,1,0,FALSE,0,pee & hand washing
0,16138,A,12553,Big,2020-05-26 0:22:34,2,6.063866863,2,3.921747783,TRUE,2,poo
0,8282,A,12553,Big,2020-05-26 2:40:38,0,5.339437759,1,0,FALSE,0,pee & hand washing
0,5447,A,12553,Big,2020-05-26 4:11:25,0,5.683999507,1,0,FALSE,0,pee & hand washing
0,3826,A,12553,Big,2020-05-26 5:15:11,0,5.672230971,1,0,FALSE,0,pee & hand washing
0,57926,A,12553,Big,2020-05-26 21:20:37,0,6.013850585,1,0,FALSE,0,pee & hand washing
0,10324,A,12553,Big,2020-05-27 0:12:41,0,6.000565011,1,0,FALSE,0,pee & hand washing
0,12580,A,12553,Big,2020-05-27 3:42:21,0,4.227694022,1,0,FALSE,0,pee & hand washing
0,8061,A,12553,Big,2020-05-27 5:56:42,0,5.626627894,1,0,FALSE,0,pee & hand washing
0,55759,A,12553,Big,2020-05-27 21:26:01,0,5.26427543,1,0,FALSE,0,pee & hand washing
0,20133,A,12553,Big,2020-05-28 3:01:34,0,5.603826356,1,0,FALSE,0,pee & hand washing
0,9333,A,12553,Big,2020-05-28 5:37:07,3,5.59205782,2,2.793822309,TRUE,3,poo
0,60579,A,12553,Big,2020-05-28 22:26:49,2,6.973522771,2,3.483313572,TRUE,2,poo
0,10763,A,12553,Big,2020-05-29 1:26:14,2,5.218074732,2,2.433078824,TRUE,2,poo
0,12086,A,12553,Big,2020-05-29 4:47:42,0,4.860871002,1,0,FALSE,0,pee & hand washing
0,8718,A,12553,Big,2020-05-29 7:13:00,40,46.75098713,7,9.583139911,TRUE,6.666666667,object cleaning
0,1774,A,12553,Big,2020-05-29 7:43:14,2,6.80343065,2,3.398267512,TRUE,2,poo
0,37087,A,12553,Big,2020-05-29 18:01:23,0,4.751460394,1,0,FALSE,0,pee & hand washing
0,18089,A,12553,Big,2020-05-29 23:02:52,0,5.757517162,1,0,FALSE,0,pee & hand washing
0,9966,A,12553,Big,2020-05-30 1:48:58,2,6.75654039,2,2.02277877,TRUE,2,poo
0,14034,A,12553,Big,2020-05-30 5:42:54,0,6.065164322,1,0,FALSE,0,pee & hand washing
0,17144,A,12553,Big,2020-05-30 10:28:38,0,8.399130008,1,0,FALSE,0,pee & hand washing
0,26111,A,12553,Big,2020-05-30 17:43:49,0,7.03306529,1,0,FALSE,0,pee & hand washing
0,7492,A,12553,Big,2020-05-30 19:48:41,0,5.344918565,1,0,FALSE,0,pee & hand washing
0,4703,A,12553,Big,2020-05-30 21:07:04,0,5.666081154,1,0,FALSE,0,pee & hand washing
0,6474,A,12553,Big,2020-05-30 22:54:58,0,6.316956908,1,0,FALSE,0,pee & hand washing
0,14003,A,12553,Big,2020-05-31 2:48:21,3,6.300361434,2,3.644819422,TRUE,3,poo
0,13451,A,12553,Big,2020-05-31 6:32:35,3,6.94424962,2,4.295695176,TRUE,3,poo
0,13191,A,12553,Big,2020-05-31 10:12:29,0,6.265423593,1,0,FALSE,0,pee & hand washing
0,22269,A,12553,Big,2020-05-31 16:23:38,0,5.920356165,1,0,FALSE,0,pee & hand washing
0,9416,A,12553,Big,2020-05-31 19:00:34,0,6.23310609,1,0,FALSE,0,pee & hand washing
0,4381,A,12553,Big,2020-05-31 20:13:35,0,4.582195749,1,0,FALSE,0,pee & hand washing
0,15070,A,12553,Big,2020-06-01 0:24:45,0,6.53036384,1,0,FALSE,0,pee & hand washing
0,18258,A,12553,Big,2020-06-01 5:29:03,2,6.837091584,2,0.3205189969,TRUE,2,poo
0,53808,A,12553,Big,2020-06-01 20:25:53,4,7.464981916,2,3.565519717,TRUE,4,poo
0,8114,A,12553,Big,2020-06-01 22:41:11,0,6.148381825,1,0,FALSE,0,pee & hand washing
0,12350,A,12553,Big,2020-06-02 2:07:01,0,5.809474491,1,0,FALSE,0,pee & hand washing
0,10279,A,12553,Big,2020-06-02 4:58:20,3,5.473049582,2,2.895106354,TRUE,3,poo
0,19208,A,12553,Big,2020-06-02 10:18:31,3,12.18583601,2,6.401599507,TRUE,3,poo
0,40597,A,12553,Big,2020-06-02 21:35:11,0,6.068024791,1,0,FALSE,0,pee & hand washing
0,11035,A,12553,Big,2020-06-03 0:39:06,3,7.005401118,3,4.773996384,TRUE,1.5,poo
0,11804,A,12553,Big,2020-06-03 3:55:53,6,8.251619848,4,5.709304023,TRUE,2,poo
0,6222,A,12553,Big,2020-06-03 5:39:41,0,5.378487557,1,0,FALSE,0,pee & hand washing
0,11329,A,12553,Big,2020-06-03 8:48:30,0,3.157610146,1,0,FALSE,0,pee & hand washing
0,43628,A,12553,Big,2020-06-03 20:55:38,2,10.70148831,2,3.788626496,TRUE,2,poo
0,18024,A,12553,Big,2020-06-04 1:56:04,0,5.957097146,1,0,FALSE,0,pee & hand washing
0,7441,A,12553,Big,2020-06-04 4:00:05,0,6.252699945,1,0,FALSE,0,pee & hand washing
0,6660,A,12553,Big,2020-06-04 5:51:05,2,7.167872355,2,3.423423839,TRUE,2,poo
0,57038,A,12553,Big,2020-06-04 21:41:45,2,6.523340577,2,3.413310254,TRUE,2,poo
0,6356,A,12553,Big,2020-06-04 23:27:43,0,6.503067435,1,0,FALSE,0,pee & hand washing
0,6649,A,12553,Big,2020-06-05 1:18:32,0,6.174549511,1,0,FALSE,0,pee & hand washing
0,11780,A,12553,Big,2020-06-05 4:34:52,2,7.69232829,2,3.994770034,TRUE,2,pee & hand washing
0,6026,A,12553,Big,2020-06-05 6:15:20,3,7.357604302,2,4.287568613,TRUE,3,pee & hand washing
0,667,A,12553,Big,2020-06-05 6:26:30,0,2.140980085,1,0,FALSE,0,pee & hand washing
0,734,A,12553,Big,2020-06-05 6:38:44,0,4.871970527,1,0,FALSE,0,pee & hand washing
0,329,A,12553,Big,2020-06-05 6:44:13,26,12.12843897,3,5.164309397,TRUE,13,poo
0,5967,A,12553,Big,2020-06-05 8:24:06,0,5.735241855,1,0,FALSE,0,pee & hand washing
0,1274,A,12553,Big,2020-06-05 8:45:20,34,13.81659597,2,0.6249941695,TRUE,34,poo
0,5060,A,12553,Big,2020-06-05 10:10:14,0,7.468220428,1,0,FALSE,0,pee & hand washing
0,5039,A,12553,Big,2020-06-05 11:34:13,263,16.03330031,3,6.507858679,TRUE,131.5,object cleaning
0,22114,A,12553,Big,2020-06-05 17:47:10,0,6.198970305,1,0,FALSE,0,pee & hand washing
0,7533,A,12553,Big,2020-06-05 19:52:43,4,7.646827431,2,4.112005962,TRUE,4,poo
0,9287,A,12553,Big,2020-06-05 22:27:34,0,3.225841154,1,0,FALSE,0,pee & hand washing
0,6928,A,12553,Big,2020-06-06 0:23:02,3,6.420835872,2,4.667078478,TRUE,3,poo
0,11721,A,12553,Big,2020-06-06 3:38:26,4,7.26939653,3,1.742310654,TRUE,2,poo
0,8941,A,12553,Big,2020-06-06 6:07:31,0,6.084089167,1,0,FALSE,0,pee & hand washing
0,4617,A,12553,Big,2020-06-06 7:24:28,0,7.792611252,1,0,FALSE,0,pee & hand washing
0,5902,A,12553,Big,2020-06-06 9:02:50,0,8.619151875,1,0,FALSE,0,pee & hand washing
0,33474,A,12553,Big,2020-06-06 18:20:44,0,6.008788926,1,0,FALSE,0,pee & hand washing
0,10355,A,12553,Big,2020-06-06 21:13:19,0,5.988515784,1,0,FALSE,0,pee & hand washing
0,4193,A,12553,Big,2020-06-06 22:23:12,0,6.535589374,1,0,FALSE,0,pee & hand washing
0,9558,A,12553,Big,2020-06-07 1:02:30,0,8.488134971,1,0,FALSE,0,pee & hand washing
0,18951,A,12553,Big,2020-06-07 6:18:21,0,6.479550915,1,0,FALSE,0,pee & hand washing
0,4844,A,12553,Big,2020-06-07 7:39:05,5,12.8861461,3,2.789337719,TRUE,2.5,poo
0,6447,A,12553,Big,2020-06-07 9:26:37,0,7.518303229,1,0,FALSE,0,pee & hand washing
0,3923,A,12553,Big,2020-06-07 10:32:00,172,9.143526144,3,5.533899836,TRUE,86,object cleaning
0,25594,A,12553,Big,2020-06-07 17:41:26,3,8.543769968,2,1.918757028,TRUE,3,poo
0,11771,A,12553,Big,2020-06-07 20:57:40,0,7.131678159,1,0,FALSE,0,pee & hand washing
0,17672,A,12553,Big,2020-06-08 1:52:12,3,6.828076432,2,4.092248775,TRUE,3,pee & hand washing
0,12159,A,12553,Big,2020-06-08 5:14:54,0,6.256454412,1,0,FALSE,0,pee & hand washing
0,58506,A,12553,Big,2020-06-08 21:30:00,2,7.313503121,2,2.972587777,TRUE,2,poo
0,21724,A,12553,Big,2020-06-09 3:32:06,0,5.934372406,1,0,FALSE,0,pee & hand washing
0,7245,A,12553,Big,2020-06-09 5:32:51,0,6.448484901,1,0,FALSE,0,pee & hand washing
0,72632,A,12553,Big,2020-06-10 3:21:17,0,4.817331747,1,0,FALSE,0,pee & hand washing
0,7891,A,12553,Big,2020-06-10 5:32:48,0,5.867622742,1,0,FALSE,0,pee & hand washing
0,71255,A,12553,Big,2020-06-11 1:20:23,3,7.700598175,2,4.507799781,TRUE,3,poo
0,8314,A,12553,Big,2020-06-11 3:39:00,0,6.079880402,1,0,FALSE,0,pee & hand washing
0,10204,A,12553,Big,2020-06-11 6:29:04,0,6.580983148,1,0,FALSE,0,pee & hand washing
0,1068,A,12553,Big,2020-06-11 6:46:52,5,11.5127466,3,8.894834157,TRUE,2.5,pee & hand washing
0,29057,A,12553,Big,2020-06-11 14:51:14,0,5.722998468,1,0,FALSE,0,pee & hand washing
0,8045,A,12553,Big,2020-06-11 17:05:19,2,7.509957087,2,4.914800211,TRUE,2,pee & hand washing
0,5241,A,12553,Big,2020-06-11 18:32:42,2,7.728236928,2,1.020272034,TRUE,2,poo
0,5687,A,12553,Big,2020-06-11 20:07:31,0,7.686863169,1,0,FALSE,0,pee & hand washing
0,4135,A,12553,Big,2020-06-11 21:16:26,0,7.1370773,1,0,FALSE,0,pee & hand washing
0,2303,A,12553,Big,2020-06-11 21:54:49,0,7.101036158,1,0,FALSE,0,pee & hand washing
0,1446,A,12553,Big,2020-06-11 22:18:55,0,6.813294373,1,0,FALSE,0,pee & hand washing
0,7937,A,12553,Big,2020-06-12 0:31:12,3,1.258043513,2,1.258043513,TRUE,3,pee & hand washing
0,4089,A,12553,Big,2020-06-12 1:39:24,2,8.24240567,2,4.236893601,TRUE,2,pee & hand washing
0,2933,A,12553,Big,2020-06-12 2:28:19,2,6.210917858,2,2.727011531,TRUE,2,poo
0,1108,A,12553,Big,2020-06-12 2:46:49,0,6.922117635,1,0,FALSE,0,pee & hand washing
0,372,A,12553,Big,2020-06-12 2:53:01,2,6.640765797,2,4.176166117,TRUE,2,pee & hand washing
0,407,A,12553,Big,2020-06-12 2:59:50,4,8.558521742,3,4.894031666,TRUE,2,poo
0,1393,A,12553,Big,2020-06-12 3:23:07,54,7.048685644,2,6.561282209,TRUE,54,object cleaning
0,2615,A,12553,Big,2020-06-12 4:07:36,0,7.492049011,1,0,FALSE,0,pee & hand washing
0,608,A,12553,Big,2020-06-12 4:17:44,2,7.208306688,2,4.799791437,TRUE,2,pee & hand washing
0,532,A,12553,Big,2020-06-12 4:26:38,0,7.166932929,1,0,FALSE,0,pee & hand washing
0,510,A,12553,Big,2020-06-12 4:35:08,0,7.599125381,1,0,FALSE,0,pee & hand washing
0,1071,A,12553,Big,2020-06-12 4:52:59,2,6.6106192,2,3.771428534,TRUE,2,pee & hand washing
0,28955,A,12553,Big,2020-06-12 12:55:36,0,6.808717841,1,0,FALSE,0,pee & hand washing
0,7285,A,12553,Big,2020-06-12 14:57:01,0,7.700823163,1,0,FALSE,0,pee & hand washing
0,7163,A,12553,Big,2020-06-12 20:56:22,3,5.756955779,2,3.449576383,TRUE,3,pee & hand washing
0,14270,A,12553,Big,2020-06-13 0:54:15,1,8.239540335,2,8.239540335,TRUE,1,pee & hand washing
0,13002,A,12553,Big,2020-06-13 4:30:58,0,5.00695661,1,0,FALSE,0,pee & hand washing
0,15201,A,12553,Big,2020-06-13 8:44:19,0,6.34031064,1,0,FALSE,0,pee & hand washing
0,4303,A,12553,Big,2020-06-13 9:56:02,0,8.322987692,1,0,FALSE,0,pee & hand washing
0,2709,A,12553,Big,2020-06-13 10:41:11,0,7.592664044,1,0,FALSE,0,pee & hand washing
0,25478,A,12553,Big,2020-06-13 17:45:49,0,7.981368078,1,0,FALSE,0,pee & hand washing
0,14603,A,12553,Big,2020-06-13 21:49:12,2,7.921789865,2,2.627357019,TRUE,2,poo
0,22378,A,12553,Big,2020-06-14 4:02:12,0,5.466190194,1,0,FALSE,0,pee & hand washing
0,9830,A,12553,Big,2020-06-14 6:46:02,3,7.171376959,2,6.735276985,TRUE,3,pee & hand washing
0,6923,A,12553,Big,2020-06-14 8:41:28,0,8.410720614,1,0,FALSE,0,pee & hand washing
0,20729,A,12553,Big,2020-06-14 16:19:57,0,8.693140058,1,0,FALSE,0,pee & hand washing
0,17218,A,12553,Big,2020-06-14 21:06:55,0,7.988054403,1,0,FALSE,0,poo
0,5968,A,12553,Big,2020-06-14 22:46:23,0,7.506397323,1,0,FALSE,0,pee & hand washing
0,6606,A,12553,Big,2020-06-15 0:36:29,0,6.209819968,1,0,FALSE,0,pee & hand washing
0,17044,A,12553,Big,2020-06-15 5:20:33,0,7.192498128,1,0,FALSE,0,poo
0,6220,A,12553,Big,2020-06-15 7:04:13,22,38.45419311,4,5.578435851,TRUE,7.333333333,object cleaning
0,59169,A,12553,Big,2020-06-15 23:30:44,0,2.542413176,1,0,FALSE,0,pee & hand washing
0,6387,A,12553,Big,2020-06-16 1:17:11,0,6.806343043,1,0,FALSE,0,pee & hand washing
0,10841,A,12553,Big,2020-06-16 4:17:52,0,5.78918675,1,0,FALSE,0,pee & hand washing
0,5150,A,12553,Big,2020-06-16 5:43:42,0,7.083016131,1,0,FALSE,0,pee & hand washing
0,5486,A,12553,Big,2020-06-16 7:15:08,0,19.38613566,1,0,FALSE,0,object cleaning
0,53607,A,12553,Big,2020-06-16 22:08:35,3,5.923580078,2,5.180374317,TRUE,3,pee & hand washing
0,14606,A,12553,Big,2020-06-17 2:12:04,0,6.790457683,1,0,FALSE,0,pee & hand washing
0,12374,A,12553,Big,2020-06-17 5:38:18,0,5.640849114,1,0,FALSE,0,pee & hand washing
0,5106,A,12553,Big,2020-06-17 7:03:24,46,53.31033698,5,13.05153028,TRUE,11.5,object cleaning
0,41167,A,12553,Big,2020-06-17 18:30:17,17,28.2347713,3,6.111790121,TRUE,8.5,object cleaning
0,12010,A,12553,Big,2020-06-17 21:50:44,0,4.598347744,1,0,FALSE,0,pee & hand washing
0,11894,A,12553,Big,2020-06-18 1:08:58,0,7.214631199,1,0,FALSE,0,pee & hand washing
0,15360,A,12553,Big,2020-06-18 5:24:58,0,7.117356895,1,0,FALSE,0,poo
0,5866,A,12553,Big,2020-06-18 7:02:44,23,39.24928375,5,11.76732503,TRUE,5.75,object cleaning
0,72376,A,12553,Big,2020-06-19 3:09:23,0,6.457583349,1,0,FALSE,0,pee & hand washing
0,10335,A,12553,Big,2020-06-19 6:01:38,0,6.908782311,1,0,FALSE,0,pee & hand washing
0,1244,A,12553,Big,2020-06-19 6:22:22,0,8.407279297,1,0,FALSE,0,pee & hand washing
0,42578,A,12553,Big,2020-06-19 18:12:00,2,7.967823452,2,3.486328183,TRUE,2,poo
0,26303,A,12553,Big,2020-06-20 1:30:25,0,6.771579896,1,0,FALSE,0,pee & hand washing
0,11153,A,12553,Big,2020-06-20 4:36:18,0,7.532607201,1,0,FALSE,0,pee & hand washing
0,8053,A,12553,Big,2020-06-20 6:50:31,0,6.877803373,1,0,FALSE,0,pee & hand washing
0,1182,A,12553,Big,2020-06-20 7:10:13,106,13.33842134,2,4.971008497,TRUE,106,poo
0,29711,A,12553,Big,2020-06-20 15:27:10,320,32.94177413,14,9.471122502,TRUE,24.61538462,object cleaning
0,33992,A,12553,Big,2020-06-21 0:59:02,0,9.194301768,1,0,FALSE,0,pee & hand washing
0,10065,A,12553,Big,2020-06-21 3:46:47,3,9.509228008,2,7.8919932,TRUE,3,poo
